id,title,release_date,overview,Family,Animation,History,Documentary,Adventure,Western,Crime,Drama,Horror,Science Fiction,Romance,War,Mystery,Fantasy,Action,TV Movie,Thriller,Comedy,Music
87496,The Company You Keep,2012-09-06,A former Weather Underground activist goes on the run from a journalist who discovers his identity.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
220286,Grand Piano,2013-10-11,"Moments before his comeback performance, a concert pianist who suffers from stage fright discovers a note written on his music sheet.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11660,Following,1999-04-02,"A struggling, unemployed young writer takes to following strangers around the streets of London, ostensibly to find inspiration for his new novel.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
315846,Our Little Sister,2015-06-13,A story that revolves around three sisters who live in their grandmother's home and the arrival of their 13-year-old half sister.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9689,Hollywood Ending,2002-05-03,"Woody Allen stars as Val Waxman, a two-time Oscar winner turned washed-up, neurotic director in desperate need of a comeback. When it comes, Waxman finds himself backed into a corner: Work for his ex-wife Ellie or forfeit his last shot. Is Val blinded by love when he opts for the reconnect? Is love blind when it comes to Ellie's staunch support? Literally and figuratively, the proof is the picture.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
95516,Cleanskin,2012-03-08,"While working undercover as a bodyguard to arms dealer Harry, former-soldier-turned-secret-service-agent Ewan survives a bloody shootout with a member of an Islamic terrorist cell who steals Harry's briefcase full of Semtex explosives and escapes. Ewan's spymasters task Ewan with hunting down the cell members and retrieving the briefcase.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
340,Everything is Illuminated,2005-09-16,"A film based on the semi-autobiographical novel of the same name by American writer Jonathan Safran Foer, in which a young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II, in a Ukrainian village which was ultimately razed by the Nazis.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
146203,The Last Exorcism Part II,2013-02-28,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
110,Three Colors: Red,1994-05-27,"Part-time model Valentine meets a retired judge who lives in her neighborhood after she runs over his dog. At first the judge gifts Valentine with the dog, but her possessive boyfriend won't allow her to keep it. When she returns with the dog to the judge's house, she discovers him listening in on his neighbors' phone conversations. At first Valentine is outraged, but her debates with the judge over his behavior soon leads them to form a strange bond.",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
10075,Blood and Chocolate,2007-01-26,A young teenage werewolf is torn between honoring her family's secret and her love for a man.,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
28696,The Wild One,1953-12-30,"A gang of forty motorcyclists, the Black Rebels Motorcycle Club, gate-crash a legitimate motorcycle race. They are eventually thrown out, but one of the gang steals the second prize trophy and gives it to their leader, Johnny.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36800,Metropia,2009-10-21,"In the near future, oil reserves are nearly depleted and Europe is connected by series of underground tunnels. While navigating these tunnels, Roger hears voices, one in particular. Seeking a way to rid himself of the voice only leads Roger deeper into a bizarre conspiracy of control - mind and body.",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
76758,The Flowers of War,2011-12-15,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9026,The Importance of Being Earnest,2002-05-17,"Two young gentlemen living in 1890s England use the same pseudonym (""Ernest"") on the sly, which is fine until they both fall in love with women using that name, which leads to a comedy of mistaken identities...",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
524738,May the Devil Take You,2018-08-09,"Hoping to find answers to her estranged father's mysterious illness, a young woman visits his old villa and uncovers a horrifying truth from the past.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35138,Little Big Soldier,2010-02-14,"The story of a farmer forced into conscription, who has been looking to get out of the army ever since. His great chance arrives when he stumbles upon a wounded general from an enemy state, and he kidnaps him, intending to claim credit for the capture, which includes five ""mu"" of land, and most importantly, honorable discharge from the army.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15184,A Good Woman,2004-09-15,"Fleeing 1930s New York and leaving behind a chequered past, the giltzy divorcee Mrs Stella Erlynne travels to Italy's sun-dappled Amalfi coast. Mrs Erlynne's appearance causes a stir amongst the visiting aristocracy. Based on the Oscar Wilde play Lady Windemere's Fan",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13534,How to Rob a Bank,2007-01-25,"Caught in the middle of a bank robbery, a slacker and a bank employee become the ones who arbitrate the intense situation.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1641,Forces of Nature,1999-03-12,"Ben Holmes, a professional book-jacket blurbologist, is trying to get to Savannah for his wedding. He just barely catches the last plane, but a seagull flies into the engine as the plane is taking off. All later flights are cancelled because of an approaching hurricane, so he is forced to hitch a ride in a Geo Metro with an attractive but eccentric woman named Sara.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54559,Minions: Orientation Day,2010-12-13,"With so many jobs to choose from, the Minions have to make serious decisions after watching an 'Initiation Video'. What could go wrong?!",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177945,"Like Father, Like Son",2013-09-28,Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16723,Sugar & Spice,2001-01-24,"When Jack and Diane find themselves in an unexpected adult situation, the A-Squad comes to their rescue. In order to help their friend Diane, the A-Squad goes where no cheerleader has gone before: taking on a little after-school project known as bank robbery. But the A-Squad does things their way -- with sugar and spice -- forever changing their friendship, their future and the nation's notion of teen spirit.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
507990,Run the Race,2019-02-22,"Reeling from his mother’s death and his father’s abandonment, Zach, an All-State athlete, finds glory on the football field, working to earn a college scholarship and the brothers’ ticket out of town. When a devastating injury puts Zach—and his dreams—on the sidelines, David laces up his track cleats to salvage their future and point Zach toward hope.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272548,Moonwalkers,2015-03-14,"What if Apollo 11 never actually made it? What if, in reality, Stanley Kubrick secretly shot the famous images of the moon landing in a studio, working for the US administration? This is the premise of a totally plausible conspiracy theory that takes us to swinging sixties London, where a stubborn CIA agent will never find Kubrick but is forced to team up with a lousy manager of a seedy rock band to develop the biggest con of all time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31578,Body Bags,1993-08-07,"Three tales, each more terrifying than the last. . . . A woman who is stalked by an axe-weilding maniac . . . a man who pays the ultimate price for a beautiful head of hair . . . and a vision of life—seen through the eyes of a killer.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
522449,Goyo: The Boy General,2018-09-05,"With this film (the second war trilogy set during the Filipino-American war in the early 1900s), the revolution marches on against the Americans after the bloody death of General Antonio Luna. The conflicted philosophies behind the heroic struggle continue and become personified in the colorful character of General Gregorio ""Goyo"" del Pilar.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
197950,The Connection,2014-12-03,"Newly transferred to the bustling port city of Marseille to assist with a crackdown on organized crime, energetic young magistrate Pierre Michel is given a rapid-fire tutorial on the ins and outs of an out-of-control drug trade. Pierre's wildly ambitious mission is to take on the French Connection, a highly organized operation that controls the city's underground heroin economy and is overseen by the notorious —and reputedly untouchable— Gaetan Zampa. Fearless, determined and willing to go the distance, Pierre plunges into an underworld world of insane danger and ruthless criminals.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4169,Breach,2007-02-12,"Eric O'Neill, a computer specialist who wants to be made an agent is assigned to clerk for Robert Hanssen, a senior agent with 25 years in the FBI, and to write down everything Hanssen does. O'Neill's told it's an investigation of Hanssen's sexual habits, however Hanssen is really suspected of spying for the Soviet Union and Russia for years and being responsible for the deaths of agents working for the United States.",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
422619,Jonathan,2018-11-08,"Jonathan is a young man with a strange condition that only his brother understands.  But when he begins to yearn for a different life, their unique bond becomes increasingly tested.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10994,White Oleander,2002-10-11,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45324,Casino Jack,2010-09-16,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
452557,Wolf Warrior 2,2017-07-27,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
13964,The Machine Girl,2008-01-02,"The life of a young, Japanese schoolgirl is destroyed when her family is killed by a Ninja-Yakuza family. Her hand cut off, she replaces it with various machines-of-death, and seeks revenge",0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
67748,Snowtown,2011-05-16,"Based on true events, 16 year-old Jamie falls in with his mother's new boyfriend and his crowd of self-appointed neighborhood watchmen, a relationship that leads to a spree of torture and murder.",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
22897,It's Complicated,2009-12-23,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life – just when she thought she had it all figured out.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8883,Flame & Citron,2008-03-25,"During Nazi occupation, red-headed Bent Faurschou-Hviid (""Flame"") and Jørgen Haagen Schmith (""Citron""), assassins in the Danish resistance, take orders from Winther, who's in direct contact with Allied leaders. One shoots, the other drives. Until 1944, they kill only Danes; then Winther gives orders to kill Germans. When a target tells Bent that Winther's using them to settle private scores, doubt sets in, complicated by Bent's relationship with the mysterious Kitty Selmer, who may be a double agent. Also, someone in their circle is a traitor. Can Bent and Jørgen kill an über-target, evade capture, and survive the war? And is this heroism, naiveté, or mere hatred?",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
905,Pandora's Box,1929-01-30,"Lulu is a young woman so beautiful and alluring that few can resist her siren charms. The men drawn into her web include respectable newspaper publisher Dr. Ludwig Schön, his musical producer son Alwa, circus performer Rodrigo Quast and Lulu's seedy old friend, Schigolch. When Lulu's charms inevitably lead to tragedy, the downward spiral encompasses them all.",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8067,A Life Less Ordinary,1997-10-24,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
424998,The Case for Christ,2017-04-07,"Based on the true story of an award-winning investigative journalist -- and avowed atheist -- who applies his well-honed journalistic and legal skills to disprove the newfound Christian faith of his wife... with unexpected, life-altering results.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490000,We the Animals,2018-10-06,"Manny, Joel and Jonah tear their way through childhood and push against the volatile love of their parents. As Manny and Joel grow into versions of their father and Ma dreams of escape, Jonah, the youngest, embraces an imagined world all his own.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121606,Resolution,2012-04-20,"Michael is committed to getting his best friend Chris to sober up and get his life back on track. With the best of intentions, Michael implements a plan to convince Chris to go to rehab before his drug addiction leads to an early death. But what begins as an attempt to save his friend's life quickly takes an unexpected turn as the two friends confront personal demons, the consequences of past actions, and forces beyond their control.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12714,She's Having a Baby,1988-02-05,"Jake and Kristy Briggs are newlyweds. Being young, they are perhaps a bit unprepared for the full reality of marriage and all that it (and their parents) expect from them. Do they want babies? Their parents certainly want them to. Is married life all that there is? Things certainly aren't helped by Jake's friend Davis, who always seems to turn up just in time to put a spanner in the works.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15691,Doctor Who,1996-03-31,The Seventh Doctor becomes the Eighth. And on the streets of San Francisco – alongside new ally Grace Holloway - he battles the Master.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
455656,#RealityHigh,2017-07-17,"When nerdy high schooler Dani finally attracts the interest of her longtime crush, she lands in the cross hairs of his ex, a social media celebrity.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12524,Titus,1999-12-25,"Titus Andronicus returns from the wars and sees his sons and daughters taken from him, one by one. Shakespeare's goriest and earliest tragedy.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14342,Almost Heroes,1998-05-29,"Two hapless explorers lead an ill-fated 1804 expedition through the Pacific Northwest in a hopeless, doomed effort to reach the Pacific Ocean before Lewis and Clark.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11359,The Indian in the Cupboard,1995-07-14,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1944,The Door in the Floor,2004-07-18,"Alternately tragic and comic, an exploration of the complexities of love in both its brightest and darkest corners. Adapted from John Irving's best-selling novel A Widow for One Year, the film is set in the privileged beach community of East Hampton, New York and chronicles one pivotal summer in the lives of famous children's book author Ted Cole (Jeff Bridges) and his beautiful wife Marion (Kim Basinger). Their once-great marriage has been strained by tragedy. Her resulting despondency and his subsequent infidelities have prevented the couple from confronting a much-needed change in their relationship. Eddie O'Hare, the young man Ted hires to work as his summer assistant, is the couple's unwitting yet willing pawn - and, ultimately, the catalyst in the transformation of their lives.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103747,The Angels' Share,2012-06-01,"Narrowly avoiding jail, new dad Robbie vows to turn over a new leaf. A visit to a whisky distillery inspires him and his mates to seek a way out of their hopeless lives.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4627,Krabat,2008-09-07,"A 14-year-old orphan named Krabat flees the horrors of the 30 Years War by becoming an apprentice to an ominous master of a mysterious mill. Krabat is not only taught the craft of milling, but is also instructed in the sinister world of the darker arts. When the life of his friend and protector is threatened, Krabat must struggle to free himself from an evil sorcerer's control in a gripping fight for freedom, friendship and love.",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
221902,"Two Days, One Night",2014-05-21,Sandra is a young woman who has only one weekend to convince her colleagues they must give up their bonuses in order for her to keep her job — not an easy task in this economy.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440444,Piercing,2019-01-03,"In this twisted love story, a man seeks out an unsuspecting stranger to help him purge the dark torments of his past. His plan goes awry when he encounters a woman with plans of her own.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
85373,StreetDance 2,2012-03-30,"After suffering humiliation by the crew Invincible, street dancer Ash  looks to gather the best dancers from around the world for a rematch.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
375290,Airlift,2016-01-22,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165739,Pawn,2013-04-23,A petty robbery spirals into a tense hostage situation after three gunmen hold up a diner that's a front for the mob.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16198,My Neighbors the Yamadas,1999-07-17,"The Yamadas are a typical middle class Japanese family in urban Tokyo and this film shows us a variety of episodes of their lives. With tales that range from the humourous to the heartbreaking, we see this family cope with life's little conflicts, problems and joys in their own way.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12776,Johnny Stecchino,1991-10-23,"Good hearted but not very wordly-wise, Dante is happy driving the school bus for a group of mentally handicapped children, while feeling he is somehow missing out on life and love. So he is very excited when after nearly being knocked down by her car he meets Maria, who seems immediately enamoured of him. He is soon invited to her sumptuous Palermo villa, little suspecting that this is part of a plot. He bears an amazing likeness to Maria's stool-pigeon gangster husband and it would be convenient for them if the mobster, in the shape of Dante, was seen to be dead and buried.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577494,Shadow,2018-09-30,"In a kingdom ruled by a young and unpredictable king, the military commander has a secret weapon: a “shadow”, a look-alike who can fool both his enemies and the King himself.  Now he must use this weapon in an intricate plan that will lead his people to victory in a war that the King does not want.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
553100,Wild and Free,2018-10-10,"Ellie and Jake fall in love, but struggle with their relationship when they discover an unexpected connection between their pasts.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4497,Viridiana,1961-05-17,"Viridinia is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit to her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridinia resembles his dead wife. Virdinia has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridinia becomes undone as her uncle upends the plans she had made to join the convent.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14098,100 Feet,2008-07-22,"After Marnie Watson kills her abusive husband in self-defense, she is condemned to house arrest... only to discover that the house is possessed by the enraged and violent spirit of her dead husband.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
74879,Once Upon a Time in Anatolia,2011-09-23,"In the rural area around the Anatolian town of Keskin, the local prosecutor, police commissar, and doctor lead a search for a victim of a murder to whom a suspect named Kenan and his mentally challenged brother confessed. However, the search is proving more difficult than expected as Kenan is fuzzy as to the body's exact location. As the group continues looking, its members can't help but chat among themselves about both trivia and their deepest concerns in an investigation that is proving more trying than any of them expected.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
375785,Then Came You,2019-02-01,An American hypochondriac who is working as a baggage handler at the Cape Town airport is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10604,Zorba the Greek,1964-12-14,An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7501,Knockaround Guys,2001-09-07,Four sons of well-known New York mobsters must retrieve a bag of cash from a small Montana town ruled by a corrupt sheriff.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70706,Very Good Girls,2013-01-22,"Two New York City girls make a pact to lose their virginity during their first summer out of high school. When they both fall for the same street artist, the friends find their connection tested for the first time.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57120,Meek's Cutoff,2010-09-05,"Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11042,The Barbarian Invasions,2003-05-21,"In this belated sequel to 'The Decline of the American Empire', 50-something Montreal college professor, Remy, learns that he is dying of liver cancer. He decides to make amends meet to his friends and family before he dies. He first tries to made peace with his ex-wife Louise, who asks their estranged son Sebastian, a successful businessman living in London, to come home. Sebastian makes the impossible happen, using his contacts and disrupting the entire Canadian system in every way possible to help his father fight his terminal illness to the bitter end, while he also tries to reunite his former friends, Pierre, Alain, Dominique, Diane, and Claude to see their old friend before he passes on.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
192538,Hammer of the Gods,2013-07-05,"Action epic sees a passionate young man transform into a brutal warrior as he travels the unforgiving landscape in search of his long lost brother Hakan The Ferrocious, whose people are relying on him to restore order to their kingdom.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
433251,Naked,2017-08-11,"Following a wild night out with his Best Man, Rob Anderson wakes up to find himself naked in an elevator on the morning of his wedding day and is forced to relive the morning over and over again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9687,Keeping Mum,2005-12-02,A pastor preoccupied with writing the perfect sermon fails to realize that his wife is having an affair and his children are up to no good.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4539,Hearts of Darkness: A Filmmaker's Apocalypse,1991-09-06,"A chronicle of the production problems — including bad weather, actors' health, war near the filming locations, and more — which plagued the filming of Apocalypse Now, increasing costs and nearly destroying the life and career of Francis Ford Coppola.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14913,Boogeyman 2,2007-10-20,"A young woman attempts to cure her phobia of the boogeyman by checking herself into a mental health facility, only to realize too little too late that she is now helplessly trapped with her own greatest fear.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22373,Saturn in Opposition,2007-02-23,"This film focuses on contemporary 30- and 40-somethings trying to make sense of their lives in an age in which the old certainties have disappeared. Lorenzo and Davide make their lives together within a circle that includes Antonio and Angelica, married with children; Nerval and her policeman husband.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56715,Just Visiting,2001-04-06,"A knight and his valet are plagued by a witch, and to repair the damage they make use of the services of a wizard. However, something goes wrong and they are transported from the 12th century to the year 2000. There the knight meets some of his family and slowly learns what this new century is like. However, he still needs to get back to the 12th century to deal with the witch, so he starts looking for a wizard.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4965,Impostor,2001-12-03,"Gary Sinise plays Spencer Olham, a top-secret government weapons designer who is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8991,Undead,2003-09-04,"A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
250235,Blame Freud,2014-01-23,"Francesco Taramelli is a psychoanalyst who is dealing with three patients going through various hurdles in their love lives: Marta is chasing a deaf-mute man who has stolen things from her book shop, Sara is a lesbian who was left by her girlfriend just after she proposed to her, and 18-year-old Emma is seeing a 50-year-old architect called Alessandro, who is already married. Unfortunately, these three patients are Francesco's three beloved daughters.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257440,Term Life,2016-04-29,"If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
475303,A Rainy Day in New York,,Two young people arrive in New York to spend a weekend; once they arrive they are met with bad weather and a series of adventures.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
342,Summer Storm,2004-09-02,"Tobi and Achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. They look forward to the upcoming summer camp and the crew competition. Then the gay team from Berlin arrives and Tobi is totally confused. The evening before the races begin, the storm that breaks out is more than meteorlogical...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21946,Counter Investigation,2007-03-07,A cop investigates whether the man convicted of murdering his daughter is really guilty.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43919,Hatchet II,2010-08-26,"Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her family’s connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
11849,Dungeons & Dragons,2000-12-08,"The classic role-playing game comes to life in this magical adventure. The empire of Izmer is a divided land: Elite magicians called Mages rule while lowly commoners are powerless. When Empress Savina (Thora Birch) vows to bring equality and prosperity to her land, the evil Mage Profion (Jeremy Irons) plots to depose her. But this good-vs.-evil battle is no game!",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1880,Red Dawn,1984-08-10,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
31451,Forever Strong,2008-09-26,"Rick Penning lives life just like he plays rugby; fast, hard-hitting and intense. When life on the edge lands him in jail, prison ward Marcus Tate offers him a chance to get back in the game by playing for his rival, Highland Rugby. Reluctantly Rick joins the team where he must adopt the grueling training schedule that Coach Gelwix enforces, or finish out the season behind bars.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
377154,Being 17,2016-02-27,"Set in the beautiful high Pyrenees in south-west France, Damien lives with his mother Marianne, a doctor, while his father, a pilot, is on a tour of duty abroad with the French military. At school, Damien is bullied by Thomas,  who lives in the farming community up in the mountains, nut learns to fight back. The boys find themselves living together when Marianne invites Thomas to come and stay with them while his mother is ill in hospital. Damien must learn to live with the boy who terrorised him.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241843,Cooties,2014-10-10,"A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10740,Birth,2004-09-08,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
12637,"New York, New York",1977-06-21,"An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
529531,Hannah Gadsby: Nanette,2018-06-19,The Australian comedian Hannah Gadsby is taking an anti-comedy stance in her newest special.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1936,River of No Return,1954-04-30,The itinerant farmer and his young son help a heart-of-gold saloon singer search for her estranged husband,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14637,Nothing But the Truth,2008-12-19,"When reporter Rachel Armstrong writes a story that reveals the identity of a covert CIA operative, the government demands that Rachel reveal her source. She defies the special prosecutor and is thrown in jail. Meanwhile, her attorney, Albert Burnside argues her case all the way to the U.S. Supreme Court.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
